-0,95834556799271	528
-0,767201120601372	825
0,02851514653309	825
0,940190830312734	825
-0,465537300215446	825
-0,217018519298038	825
-0,760980273059503	825
-0,99980551436524	825
0,716409476294978	529
-0,156544518455507	825
0,607493291906138	825
0,226178948854831	825
0,965627340089952	507
-0,661772684711413	510
0,164904931278173	510
0,138688993569987	510
0,91553675798578	520
0,11722339934346	528
-0,951810486851499	510
0,600061732422551	510
0,896857687069597	825
0,769804761956278	528
0,786461809320756	510
-0,697775973659103	825
-0,995064232246922	510
0,910278957861779	825
0,655201989252914	510
0,870118707994616	510
-0,46197527371479	528
0,173777032013233	825
0,953057423503393	528
-0,990919827833937	510
-0,410017747922635	529
0,31946811555434	825
-0,976099129746586	825
0,213003718459782	825
0,24307575634737	520
0,273065337410107	825
0,951745751533884	533
-0,713326532739766	825
-0,691299405368946	510
-0,940275714190376	825
0,975134942996322	510
-0,406034351758669	503
0,481404951417002	510
-0,978003377348705	510
-0,51971219829921	507
0,298424849173696	825
-0,681687543272527	825
-0,973121305494966	825
0,840321716537182	825
0,992617321755049	825
0,564355833379851	825
-0,922641553469399	825
0,99701381175815	510
-0,900894722465922	510
0,758149536556005	825
-0,89093450351794	825
-0,340245932617716	825
-0,749643178759004	510
-0,989652023625086	825
0,319696623859406	533
0,975094844958863	504
-0,898807483726264	528
-0,728516070569908	528
0,090363667797823	533
-0,081545030803926	533
0,731847308393447	825
0,369599653383703	520
-0,863573521079373	510
0,500396086787831	507
0,466027192334787	825
-0,995862606083499	505
-0,963283652379588	825
0,675362704799522	825
0,734469109390771	825
-0,703724982157732	825
-0,12176475415107	505
0,402370195811046	825
0,983914880194743	520
-0,664973326486626	825
-0,18651295874863	825
